Name_number,Name_submitted,Overall_score,Name_matched,Name_matched_rank,Name_score,Name_matched_author,Name_matched_url,Author_matched,Author_score,Family_matched,Family_score,Name_matched_accepted_family,Genus_matched,Genus_score,Specific_epithet_matched,Specific_epithet_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Taxonomic_status,Accepted_name,Accepted_name_author,Accepted_name_rank,Accepted_name_url,Accepted_name_species,Accepted_name_family,Selected,Source,Warnings,Accepted_name_lsid
3319,mabea ciliatoglandulosa,0.4,Maltea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Maltea;,,,,,Poaceae,Maltea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,;,,,FALSE,tpl;usda, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mammea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Mammea,,,,,Calophyllaceae,Mammea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.4,Mammea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Mammea,,,,,Calophyllaceae,Mammea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.4,Marlea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Marlea,,,,,Cornaceae,Marlea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.4,Marlea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Marlea,,,,,Cornaceae,Marlea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.4,Masema,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Masema,,,,,Caprifoliaceae,Masema,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mayzea,genus,0.4,,http://www.theplantlist.org/tpl1.1/search?q=Mayzea,,,,,Poaceae,Mayzea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Maesa,,genus,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,Primulaceae,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mahua,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mahua,,,,,Sematophyllaceae,Mahua,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Mahua,,genus,http://www.theplantlist.org/tpl1.1/search?q=Mahua,,Sematophyllaceae,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Malva,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Malva;http://plants.usda.gov/java/profile?symbol=MALVA,,,,,Malvaceae,Malva,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Malva,,genus,http://www.theplantlist.org/tpl1.1/search?q=Malva;http://plants.usda.gov/java/profile?symbol=MALVA,,Malvaceae,FALSE,tpl;usda, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mayna,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mayna,,,,,Achariaceae,Mayna,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Mayna,,genus,http://www.theplantlist.org/tpl1.1/search?q=Mayna,,Achariaceae,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maesa,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Maga,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maga,,,,,Malvaceae,Maga,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mahya,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mahya,,,,,Lamiaceae,Mahya,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maia,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maia,,,,,Liliaceae,Maia,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maja,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maja,,,,,Asteraceae,Maja,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Malya,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Malya,,,,,Poaceae,Malya,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Manga,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Manga,,,,,Anacardiaceae,Manga,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Manna,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Manna;,,,,,Fabaceae,Manna,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,;,,,FALSE,tpl;ildis, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mapa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mapa,,,,,Phytolaccaceae,Mapa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mappa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mappa,,,,,Euphorbiaceae,Mappa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Mappa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mappa,,,,,Euphorbiaceae,Mappa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Mappa,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mappa,,,,,Euphorbiaceae,Mappa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.34,Mavia,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mavia,,,,,Fabaceae,Mavia,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maxia,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Maxia;,,,,,Montiaceae,Maxia,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,;,,,FALSE,tpl;usda, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mayna,genus,0.34,,http://www.theplantlist.org/tpl1.1/search?q=Mayna,,,,,Achariaceae,Mayna,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tpl, [Partial match] ,
3319,mabea ciliatoglandulosa,0.48,Madea,genus,0.48,Sol. ex DC.,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=CCE451F6-303F-409E-BECB-AD35B36C5786,,,,,Asteraceae,Madea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,gcc, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Marsea,genus,0.4,Adans.,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=F8A70FFD-C12D-446D-950E-3B57580094DC,,,,,Asteraceae,Marsea,0.67,,,,,,,,,,ciliatoglandulosa,Synonym,Conyza,Less.,genus,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=3DF300C4-CA88-4AF8-934F-53EF593AE1D4,,Asteraceae,FALSE,gcc, [Partial match] ,urn:lsid:compositae.org:names:3DF300C4-CA88-4AF8-934F-53EF593AE1D4
3319,mabea ciliatoglandulosa,0.34,Madia,genus,0.34,Molina,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=BE73C69B-627D-421A-A8DD-1C05D1E2C017;http://www.tropicos.org/Name/40011990,,,,,Asteraceae,Madia,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Madia,Molina,genus,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=BE73C69B-627D-421A-A8DD-1C05D1E2C017;http://www.tropicos.org/Name/40011990,,Asteraceae,FALSE,gcc;tropicos, [Partial match] ,urn:lsid:compositae.org:names:BE73C69B-627D-421A-A8DD-1C05D1E2C017
3319,mabea ciliatoglandulosa,0.34,Maja,genus,0.34,Wedd.,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=F2B648DF-243A-4C03-8135-9C679B57003D;http://www.tropicos.org/Name/40012398,,,,,Asteraceae,Maja,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,;,,,FALSE,gcc;tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.5,Mabea,genus,0.5,Aubl.,http://www.tropicos.org/Name/40010767,,,,,Euphorbiaceae,Mabea,1,,,,,,,,,,ciliatoglandulosa,Accepted,Mabea,Aubl.,genus,http://www.tropicos.org/Name/40010767,,Euphorbiaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.48,Maba,genus,0.48,J.R. Forst. & G. Forst.,http://www.tropicos.org/Name/40010760,,,,,Ebenaceae,Maba,0.8,,,,,,,,,,ciliatoglandulosa,Synonym,Diospyros,L.,genus,http://www.tropicos.org/Name/40031908,,Ebenaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.48,Mahea,genus,0.48,Pierre,http://www.tropicos.org/Name/40012222,,,,,Sapotaceae,Mahea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.48,Mahea,genus,0.48,Pierre ex L. Planch.,http://www.tropicos.org/Name/50303449,,,,,Sapotaceae,Mahea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.48,Malea,genus,0.48,Lundell,http://www.tropicos.org/Name/40012680,,,,,Ericaceae,Malea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.48,Nabea,genus,0.48,Lehmann ex Klotzsch,http://www.tropicos.org/Name/40024843,,,,,Ericaceae,Nabea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.48,Yabea,genus,0.48,Koso-Pol.,http://www.tropicos.org/Name/40027839,,,,,Apiaceae,Yabea,0.8,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Miyabea,genus,0.44,Broth.,http://www.tropicos.org/Name/35000814,,,,,Thuidiaceae,Miyabea,0.71,,,,,,,,,,ciliatoglandulosa,Accepted,Miyabea,Broth.,genus,http://www.tropicos.org/Name/35000814,,Thuidiaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Menabea,genus,0.44,Baill.,http://www.tropicos.org/Name/40016883,,,,,Apocynaceae,Menabea,0.71,,,,,,,,,,ciliatoglandulosa,Synonym,Pervillaea,Decne.,genus,http://www.tropicos.org/Name/40005098,,Apocynaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Mabelia,genus,0.44,"M.A. Gandolfo, Nixon & Crepet",http://www.tropicos.org/Name/100383327,,,,,Triuridaceae,Mabelia,0.71,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Maburea,genus,0.44,Maas,http://www.tropicos.org/Name/40038217,,,,,Olacaceae,Maburea,0.71,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Macubea,genus,0.44,J. St.-Hil.,http://www.tropicos.org/Name/40011905,,,,,Apocynaceae,Macubea,0.71,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Manabea,genus,0.44,Aubl.,http://www.tropicos.org/Name/40013049,,,,,Lamiaceae,Manabea,0.71,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.44,Mutabea,genus,0.44,J.F. Gmel.,http://www.tropicos.org/Name/40023973,,,,,Polygalaceae,Mutabea,0.71,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mabrya,genus,0.4,Elisens,http://www.tropicos.org/Name/40036697,,,,,Plantaginaceae,Mabrya,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Mabrya,Elisens,genus,http://www.tropicos.org/Name/40036697,,Plantaginaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Maieta,genus,0.4,Aubl.,http://www.tropicos.org/Name/40012297,,,,,Melastomataceae,Maieta,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Maieta,Aubl.,genus,http://www.tropicos.org/Name/40012297,,Melastomataceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Malmea,genus,0.4,R.E. Fr.,http://www.tropicos.org/Name/40012799,,,,,Annonaceae,Malmea,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Malmea,R.E. Fr.,genus,http://www.tropicos.org/Name/40012799,,Annonaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mammea,genus,0.4,L.,http://www.tropicos.org/Name/40013009,,,,,Calophyllaceae,Mammea,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Mammea,L.,genus,http://www.tropicos.org/Name/40013009,,Calophyllaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Markea,genus,0.4,Rich.,http://www.tropicos.org/Name/40014034,,,,,Solanaceae,Markea,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Markea,Rich.,genus,http://www.tropicos.org/Name/40014034,,Solanaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mainea,genus,0.4,Vell.,http://www.tropicos.org/Name/40012335,,,,,Trigoniaceae,Mainea,0.67,,,,,,,,,,ciliatoglandulosa,Synonym,Trigonia,Aubl.,genus,http://www.tropicos.org/Name/40018312,,Trigoniaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Maltea,genus,0.4,B. Boivin,http://www.tropicos.org/Name/40012909,,,,,Poaceae,Maltea,0.67,,,,,,,,,,ciliatoglandulosa,Synonym,_ Pucciphippsia,Tzvelev,nothogenus,http://www.tropicos.org/Name/40037409,,Poaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Marlea,genus,0.4,Roxb.,http://www.tropicos.org/Name/40014052,,,,,Cornaceae,Marlea,0.67,,,,,,,,,,ciliatoglandulosa,Synonym,Alangium,Lam.,genus,http://www.tropicos.org/Name/40035142,,Cornaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mayzea,genus,0.4,Raf.,http://www.tropicos.org/Name/40037060,,,,,Poaceae,Mayzea,0.67,,,,,,,,,,ciliatoglandulosa,Illegitimate,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mabola,genus,0.4,Raf.,http://www.tropicos.org/Name/40010771,,,,,Ebenaceae,Mabola,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Majera,genus,0.4,Karst. ex Peter,http://www.tropicos.org/Name/40038025,,,,,Convolvulaceae,Majera,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Majeta,genus,0.4,Mart.,http://www.tropicos.org/Name/40012424,,,,,Melastomataceae,Majeta,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mallea,genus,0.4,A. Juss.,http://www.tropicos.org/Name/40012723,,,,,Meliaceae,Mallea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mareya,genus,0.4,Baill.,http://www.tropicos.org/Name/40013773,,,,,Euphorbiaceae,Mareya,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Marsea,genus,0.4,Adans.,http://www.tropicos.org/Name/40014180,,,,,Asteraceae,Marsea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,Less.,genus,http://dixon.iplantcollaborative.org/CompositaeWeb/default.aspx?Page=NameDetails&TabNum=0&NameId=3DF300C4-CA88-4AF8-934F-53EF593AE1D4,,Asteraceae,FALSE,tropicos, [Partial match] ,urn:lsid:compositae.org:names:3DF300C4-CA88-4AF8-934F-53EF593AE1D4
3319,mabea ciliatoglandulosa,0.4,Masema,genus,0.4,Dulac,http://www.tropicos.org/Name/40014542,,,,,Caprifoliaceae,Masema,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mathea,genus,0.4,Steud.,http://www.tropicos.org/Name/40014754,,,,,Solanaceae,Mathea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mayeta,genus,0.4,Juss.,http://www.tropicos.org/Name/40015224,,,,,Melastomataceae,Mayeta,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mazaea,genus,0.4,Krug & Urb.,http://www.tropicos.org/Name/40015255,,,,,Rubiaceae,Mazaea,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,Forssk.,http://www.tropicos.org/Name/40012047,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Maesa,Forssk.,genus,http://www.tropicos.org/Name/40012047,,Primulaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mahua,genus,0.34,W.R. Buck,http://www.tropicos.org/Name/35001401,,,,,Sematophyllaceae,Mahua,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Mahua,W.R. Buck,genus,http://www.tropicos.org/Name/35001401,,Sematophyllaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Malva,genus,0.34,L.,http://www.tropicos.org/Name/40012938,,,,,Malvaceae,Malva,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Malva,L.,genus,http://www.tropicos.org/Name/40012938,,Malvaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mayna,genus,0.34,Aubl.,http://www.tropicos.org/Name/40015230,,,,,Achariaceae,Mayna,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Mayna,Aubl.,genus,http://www.tropicos.org/Name/40015230,,Achariaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maga,genus,0.34,Urb.,http://www.tropicos.org/Name/40012074,,,,,Malvaceae,Maga,0.6,,,,,,,,,,ciliatoglandulosa,Synonym,Thespesia,Sol. ex Corrêa,genus,http://www.tropicos.org/Name/40013235,,Malvaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mahya,genus,0.34,Cordem.,http://www.tropicos.org/Name/40012261,,,,,Lamiaceae,Mahya,0.6,,,,,,,,,,ciliatoglandulosa,Synonym,Lepechinia,Willd.,genus,http://www.tropicos.org/Name/40004064,,Lamiaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maxia,genus,0.34,Ö. Nilsson,http://www.tropicos.org/Name/40015124,,,,,Montiaceae,Maxia,0.6,,,,,,,,,,ciliatoglandulosa,Synonym,Montia sect. Maxima,(Ö. Nilsson) McNeill,section,http://www.tropicos.org/Name/50215043,,Montiaceae,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Malya,genus,0.34,Opiz,http://www.tropicos.org/Name/40012981,,,,,Poaceae,Malya,0.6,,,,,,,,,,ciliatoglandulosa,Illegitimate,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maasa,genus,0.34,Schult.,http://www.tropicos.org/Name/40010757,,,,,Primulaceae,Maasa,0.6,,,,,,,,,,ciliatoglandulosa,Invalid,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maia,genus,0.34,Salisb.,http://www.tropicos.org/Name/40012267,,,,,Liliaceae,Maia,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mamei,genus,0.34,Mill.,http://www.tropicos.org/Name/40012991,,,,,Clusiaceae,Mamei,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Manna,genus,0.34,D. Don,http://www.tropicos.org/Name/40013301,,,,,Fabaceae,Manna,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mapa,genus,0.34,Vell.,http://www.tropicos.org/Name/40013469,,,,,Phytolaccaceae,Mapa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mappa,genus,0.34,A. Juss.,http://www.tropicos.org/Name/40013496,,,,,Euphorbiaceae,Mappa,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maria,genus,0.34,M.D.M. Vianna,http://www.tropicos.org/Name/100389976,,,,,Moraceae,Maria,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Mavia,genus,0.34,G. Bertoloni,http://www.tropicos.org/Name/40015112,,,,,Fabaceae,Mavia,0.6,,,,,,,,,,ciliatoglandulosa,No opinion,,,,,,,FALSE,tropicos, [Partial match] ,
3319,mabea ciliatoglandulosa,0.4,Mammea,genus,0.4,,http://plants.usda.gov/java/profile?symbol=MAMME,,,,,Calophyllaceae,Mammea,0.67,,,,,,,,,,ciliatoglandulosa,Accepted,Mammea,,genus,http://plants.usda.gov/java/profile?symbol=MAMME,,Calophyllaceae,FALSE,usda, [Partial match] [Ambiguous match] ,
3319,mabea ciliatoglandulosa,0.4,Maieta,genus,0.4,,,,,,,Melastomataceae,Maieta,0.67,,,,,,,,,,ciliatoglandulosa,No opinion,,,genus,http://www.theplantlist.org/tpl1.1/search?q=Maieta,,Melastomataceae,FALSE,usda, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Madia,genus,0.34,,http://plants.usda.gov/java/profile?symbol=MADIA,,,,,Asteraceae,Madia,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Madia,,genus,http://plants.usda.gov/java/profile?symbol=MADIA,,Asteraceae,FALSE,usda, [Partial match] ,
3319,mabea ciliatoglandulosa,0.34,Maesa,genus,0.34,,http://plants.usda.gov/java/profile?symbol=MAESA,,,,,Primulaceae,Maesa,0.6,,,,,,,,,,ciliatoglandulosa,Accepted,Maesa,,genus,http://plants.usda.gov/java/profile?symbol=MAESA,,Primulaceae,FALSE,usda, [Partial match] [Ambiguous match] ,
3320,hesperomeles sp.,0.9,Hesperomeles,genus,1,,http://www.theplantlist.org/tpl1.1/search?q=Hesperomeles,,,,,Rosaceae,Hesperomeles,1,,,,,,,,,,sp.,Accepted,Hesperomeles,,genus,http://www.theplantlist.org/tpl1.1/search?q=Hesperomeles,,Rosaceae,TRUE,tpl, ,
3320,hesperomeles sp.,0.9,Hesperomeles,genus,1,Lindl.,http://www.tropicos.org/Name/40024738,,,,,Rosaceae,Hesperomeles,1,,,,,,,,,,sp.,Accepted,Hesperomeles,Lindl.,genus,http://www.tropicos.org/Name/40024738,,Rosaceae,FALSE,tropicos, ,
